timeStamp,Material,TxPower,RTT,RSSI
791771,DEMO,58,2,-67
791976,DEMO,50,1,-68
792185,DEMO,32,4,-72
792370,DEMO,26,2,-67
792598,DEMO,18,3,-68
792794,DEMO,6,3,-79
792919,DEMO,76,2,-79
793198,DEMO,70,1,-64
793404,DEMO,58,1,-66
793609,DEMO,50,1,-69
793815,DEMO,32,1,-72
794021,DEMO,26,1,-68
794226,DEMO,18,1,-67
794311,DEMO,6,6,-67
794415,DEMO,76,1,-79
794643,DEMO,70,3,-64
794840,DEMO,58,3,-66
795045,DEMO,50,1,-69
795252,DEMO,32,3,-73
795458,DEMO,26,1,-68
795663,DEMO,18,2,-68
795872,DEMO,6,5,-81
796069,DEMO,76,1,-62
796275,DEMO,70,1,-64
796481,DEMO,58,1,-67
796687,DEMO,50,1,-68
796892,DEMO,32,1,-73
797098,DEMO,26,1,-67
797303,DEMO,18,1,-67
797512,DEMO,6,4,-79
797667,DEMO,76,1,-63
797914,DEMO,70,1,-64
798121,DEMO,58,3,-66
798328,DEMO,50,3,-67
798533,DEMO,32,1,-72
798742,DEMO,26,4,-67
798927,DEMO,18,1,-67
799144,DEMO,6,3,-79
799352,DEMO,76,2,-64
799558,DEMO,70,2,-65
799742,DEMO,58,1,-67
799958,DEMO,50,1,-70
800165,DEMO,32,3,-74
800371,DEMO,26,1,-69
800577,DEMO,18,2,-69
800983,DEMO,6,3,-80
801160,DEMO,76,1,-80
801251,DEMO,70,2,-64
801395,DEMO,58,3,-68
801601,DEMO,50,2,-69
801807,DEMO,32,1,-73
802012,DEMO,26,1,-68
802219,DEMO,18,3,-68
803242,DEMO,6,3,-82
803408,DEMO,76,1,-64
803647,DEMO,70,3,-66
803852,DEMO,58,1,-69
804058,DEMO,50,2,-71
804265,DEMO,32,3,-77
804470,DEMO,26,1,-71
804677,DEMO,18,3,-68
804885,DEMO,6,3,-83
805082,DEMO,76,1,-66
805287,DEMO,70,1,-67
805493,DEMO,58,1,-69
805698,DEMO,50,1,-71
805903,DEMO,32,1,-74
806110,DEMO,26,3,-70
806315,DEMO,18,1,-69
806522,DEMO,6,2,-80
806667,DEMO,76,1,-63
806924,DEMO,70,1,-65
807130,DEMO,58,1,-68
807336,DEMO,50,2,-71
807541,DEMO,32,2,-74
807747,DEMO,26,1,-71
807953,DEMO,18,2,-70
808159,DEMO,6,2,-81
808356,DEMO,76,1,-65
808561,DEMO,70,2,-67
808771,DEMO,58,6,-70
808977,DEMO,50,1,-71
809183,DEMO,32,2,-76
809369,DEMO,26,1,-71
809584,DEMO,18,1,-70
809791,DEMO,6,2,-82
809927,DEMO,76,3,-82
810198,DEMO,70,4,-65
810404,DEMO,58,1,-68
810610,DEMO,50,1,-69
810815,DEMO,32,1,-75
811021,DEMO,26,2,-69
811227,DEMO,18,1,-69
811434,DEMO,6,2,-81
811537,DEMO,76,1,-64
811639,DEMO,70,3,-66
811845,DEMO,58,1,-69
812040,DEMO,50,1,-69
812248,DEMO,32,3,-73
812453,DEMO,26,1,-67
812659,DEMO,18,2,-68
812869,DEMO,6,5,-80
812972,DEMO,76,1,-63
813073,DEMO,70,1,-64
813279,DEMO,58,1,-67
813484,DEMO,50,1,-69
813669,DEMO,32,1,-74
813885,DEMO,26,1,-69
814091,DEMO,18,1,-68
814299,DEMO,6,4,-80
814425,DEMO,76,4,-80
814705,DEMO,70,3,-65
814913,DEMO,58,4,-67
815119,DEMO,50,1,-70
815325,DEMO,32,3,-73
815532,DEMO,26,3,-69
815718,DEMO,18,2,-69
815952,DEMO,6,9,-79
816139,DEMO,76,1,-64
816344,DEMO,70,2,-66
816550,DEMO,58,1,-68
816755,DEMO,50,1,-70
816962,DEMO,32,3,-75
817168,DEMO,26,1,-69
817373,DEMO,18,2,-69
817583,DEMO,6,6,-80
817686,DEMO,76,1,-64
817767,DEMO,70,2,-65
817985,DEMO,58,3,-68
818190,DEMO,50,1,-70
818397,DEMO,32,3,-74
818603,DEMO,26,2,-70
818799,DEMO,18,1,-69
819017,DEMO,6,4,-81
819173,DEMO,76,1,-65
819420,DEMO,70,2,-69
819626,DEMO,58,2,-75
819863,DEMO,50,32,-85
820037,DEMO,32,1,-66
820246,DEMO,26,5,-51
820446,DEMO,18,17,-70
820655,DEMO,6,5,-66
820851,DEMO,76,1,-37
821057,DEMO,70,2,-32
821262,DEMO,58,1,-31
821468,DEMO,50,2,-32
821673,DEMO,32,1,-30
821879,DEMO,26,1,-30
822084,DEMO,18,1,-27
822290,DEMO,6,1,-45
822424,DEMO,76,2,-45
822691,DEMO,70,1,-46
822897,DEMO,58,1,-36
823102,DEMO,50,1,-35
823308,DEMO,32,1,-40
823514,DEMO,26,1,-34
823719,DEMO,18,1,-32
823925,DEMO,6,2,-48
824132,DEMO,76,1,-41
824337,DEMO,70,1,-41
824543,DEMO,58,1,-45
824749,DEMO,50,2,-41
824935,DEMO,32,3,-49
825150,DEMO,26,1,-43
825356,DEMO,18,1,-41
825561,DEMO,6,2,-65
825665,DEMO,76,3,-43
825771,DEMO,70,6,-31
825976,DEMO,58,1,-34
826181,DEMO,50,1,-36
826366,DEMO,32,1,-45
826582,DEMO,26,2,-32
826787,DEMO,18,1,-50
826993,DEMO,6,2,-60
827181,DEMO,76,3,-60
827408,DEMO,70,1,-41
827614,DEMO,58,1,-41
827819,DEMO,50,2,-43
828015,DEMO,32,2,-49
828221,DEMO,26,2,-43
828426,DEMO,18,1,-42
828631,DEMO,6,1,-53
828838,DEMO,76,1,-35
829044,DEMO,70,2,-36
829249,DEMO,58,1,-41
829454,DEMO,50,1,-43
829659,DEMO,32,1,-46
829865,DEMO,26,1,-42
830070,DEMO,18,1,-47
830275,DEMO,6,1,-62
830432,DEMO,76,3,-62
830680,DEMO,70,2,-47
830885,DEMO,58,1,-51
831091,DEMO,50,1,-51
831296,DEMO,32,2,-57
831502,DEMO,26,1,-51
831707,DEMO,18,1,-50
831912,DEMO,6,1,-61
832120,DEMO,76,1,-44
832325,DEMO,70,1,-44
832521,DEMO,58,2,-49
832726,DEMO,50,1,-50
832932,DEMO,32,2,-54
833138,DEMO,26,2,-50
833343,DEMO,18,1,-50
833549,DEMO,6,1,-61
833675,DEMO,76,3,-61
833954,DEMO,70,2,-47
834164,DEMO,58,6,-51
834370,DEMO,50,1,-52
834575,DEMO,32,1,-57
834781,DEMO,26,1,-51
834987,DEMO,18,2,-53
835192,DEMO,6,1,-62
835295,DEMO,76,1,-46
835396,DEMO,70,1,-48
835602,DEMO,58,1,-51
835807,DEMO,50,1,-52
835992,DEMO,32,2,-57
836208,DEMO,26,2,-52
836414,DEMO,18,2,-51
836620,DEMO,6,2,-64
836723,DEMO,76,1,-47
836803,DEMO,70,1,-47
837030,DEMO,58,2,-52
837235,DEMO,50,1,-54
837442,DEMO,32,3,-58
837649,DEMO,26,1,-52
837854,DEMO,18,1,-52
838061,DEMO,6,3,-63
838185,DEMO,76,1,-63
838464,DEMO,70,1,-48
838670,DEMO,58,2,-50
838875,DEMO,50,2,-52
839081,DEMO,32,1,-56
839286,DEMO,26,1,-52
839492,DEMO,18,1,-51
839697,DEMO,6,1,-59
839894,DEMO,76,1,-49
840100,DEMO,70,2,-48
840180,DEMO,58,2,-48
840313,DEMO,50,1,-52
840497,DEMO,32,1,-67
840713,DEMO,26,1,-44
840919,DEMO,18,1,-55
841124,DEMO,6,1,-70
841227,DEMO,76,1,-50
841338,DEMO,70,1,-52
841523,DEMO,58,1,-58
841739,DEMO,50,2,-60
841945,DEMO,32,2,-64
842150,DEMO,26,1,-58
842356,DEMO,18,2,-57
842562,DEMO,6,1,-67
842675,DEMO,76,1,-67
842975,DEMO,70,2,-53
843180,DEMO,58,1,-54
843365,DEMO,50,1,-54
843581,DEMO,32,1,-58
843787,DEMO,26,1,-51
843992,DEMO,18,1,-52
844198,DEMO,6,1,-65
844406,DEMO,76,3,-50
844614,DEMO,70,3,-51
844799,DEMO,58,2,-54
845015,DEMO,50,1,-57
845220,DEMO,32,1,-60
845426,DEMO,26,1,-56
845632,DEMO,18,3,-56
845841,DEMO,6,4,-68
845944,DEMO,76,1,-52
846045,DEMO,70,2,-52
846251,DEMO,58,1,-55
846457,DEMO,50,2,-57
846665,DEMO,32,4,-62
846850,DEMO,26,1,-55
847077,DEMO,18,2,-54
847262,DEMO,6,2,-62
847479,DEMO,76,1,-44
847563,DEMO,70,4,-47
847687,DEMO,58,3,-50
847871,DEMO,50,1,-51
848087,DEMO,32,1,-50
848293,DEMO,26,1,-51
848499,DEMO,18,1,-36
848704,DEMO,6,1,-47
848913,DEMO,76,3,-45
849118,DEMO,70,1,-43
849335,DEMO,58,12,-70
849519,DEMO,50,1,-53
849727,DEMO,32,3,-55
849932,DEMO,26,1,-51
850138,DEMO,18,1,-52
850343,DEMO,6,1,-63
850446,DEMO,76,2,-48
850549,DEMO,70,3,-49
850755,DEMO,58,2,-52
850960,DEMO,50,1,-53
851165,DEMO,32,1,-56
851371,DEMO,26,1,-52
851577,DEMO,18,2,-51
851762,DEMO,6,1,-62
851980,DEMO,76,2,-47
852186,DEMO,70,2,-48
852392,DEMO,58,2,-51
852597,DEMO,50,1,-52
852803,DEMO,32,1,-58
853009,DEMO,26,2,-55
853214,DEMO,18,1,-52
853420,DEMO,6,1,-61
853617,DEMO,76,1,-44
853822,DEMO,70,2,-45
854028,DEMO,58,2,-49
854234,DEMO,50,1,-51
854439,DEMO,32,1,-49
854645,DEMO,26,1,-37
854850,DEMO,18,2,-37
855056,DEMO,6,1,-50
855180,DEMO,76,2,-50
855459,DEMO,70,2,-35
855665,DEMO,58,1,-38
855870,DEMO,50,1,-41
856076,DEMO,32,1,-47
856281,DEMO,26,1,-41
856487,DEMO,18,1,-40
856692,DEMO,6,1,-52
856899,DEMO,76,1,-35
857106,DEMO,70,3,-36
857302,DEMO,58,2,-42
857508,DEMO,50,2,-43
857713,DEMO,32,1,-47
857919,DEMO,26,1,-41
858124,DEMO,18,1,-45
858330,DEMO,6,1,-55
858433,DEMO,76,1,-55
858535,DEMO,70,3,-41
858741,DEMO,58,2,-42
858947,DEMO,50,1,-44
859152,DEMO,32,2,-49
859358,DEMO,26,1,-45
859563,DEMO,18,1,-45
859759,DEMO,6,2,-56
859956,DEMO,76,1,-36
860172,DEMO,70,1,-36
860378,DEMO,58,2,-40
860583,DEMO,50,1,-41
860789,DEMO,32,1,-46
860994,DEMO,26,1,-39
861200,DEMO,18,2,-40
861280,DEMO,6,2,-40
861404,DEMO,76,2,-34
861610,DEMO,70,1,-36
861815,DEMO,58,1,-38
862025,DEMO,50,5,-41
862210,DEMO,32,1,-46
862425,DEMO,26,1,-41
862631,DEMO,18,1,-42
862837,DEMO,6,2,-55
862940,DEMO,76,1,-41
863041,DEMO,70,1,-42
863246,DEMO,58,1,-39
863452,DEMO,50,2,-44
863657,DEMO,32,1,-49
863863,DEMO,26,2,-40
864068,DEMO,18,1,-54
864294,DEMO,6,11,-70
864441,DEMO,76,4,-53
864678,DEMO,70,1,-56
864883,DEMO,58,1,-60
865089,DEMO,50,1,-64
865297,DEMO,32,4,-70
865503,DEMO,26,2,-65
865708,DEMO,18,1,-65
865921,DEMO,6,8,-77
866118,DEMO,76,1,-59
866303,DEMO,70,1,-62
866519,DEMO,58,2,-65
866725,DEMO,50,1,-66
866933,DEMO,32,4,-70
867139,DEMO,26,1,-65
867344,DEMO,18,1,-65
867557,DEMO,6,8,-76
867683,DEMO,76,4,-59
867963,DEMO,70,3,-61
868148,DEMO,58,1,-64
868364,DEMO,50,1,-66
868569,DEMO,32,1,-69
868775,DEMO,26,1,-64
868980,DEMO,18,1,-65
869187,DEMO,6,3,-77
869290,DEMO,76,1,-60
869391,DEMO,70,1,-61
869597,DEMO,58,1,-64
869802,DEMO,50,2,-65
870012,DEMO,32,5,-67
870207,DEMO,26,1,-60
870413,DEMO,18,1,-65
870623,DEMO,6,6,-75
870728,DEMO,76,3,-61
870810,DEMO,70,3,-70
871016,DEMO,58,2,-67
871232,DEMO,50,1,-63
871437,DEMO,32,1,-58
871643,DEMO,26,1,-54
871848,DEMO,18,1,-52
872054,DEMO,6,1,-58
872189,DEMO,76,1,-58
872457,DEMO,70,2,-50
872663,DEMO,58,1,-62
872868,DEMO,50,2,-56
873074,DEMO,32,2,-60
873280,DEMO,26,2,-52
873487,DEMO,18,3,-41
873693,DEMO,6,2,-55
873890,DEMO,76,1,-44
874109,DEMO,70,5,-38
874294,DEMO,58,1,-51
874510,DEMO,50,1,-51
874716,DEMO,32,2,-56
874797,DEMO,26,3,-56
874919,DEMO,18,2,-64
875124,DEMO,6,1,-54
875228,DEMO,76,1,-33
875329,DEMO,70,1,-36
875534,DEMO,58,1,-37
875740,DEMO,50,1,-43
875945,DEMO,32,1,-51
876152,DEMO,26,3,-29
876348,DEMO,18,1,-35
876553,DEMO,6,1,-50
876688,DEMO,76,2,-50
876966,DEMO,70,1,-39
877175,DEMO,58,5,-51
877381,DEMO,50,2,-51
877566,DEMO,32,1,-45
877792,DEMO,26,2,-42
877998,DEMO,18,2,-34
878185,DEMO,6,3,-48
878299,DEMO,76,2,-41
878400,DEMO,70,2,-27
878606,DEMO,58,2,-25
878813,DEMO,50,3,-35
879019,DEMO,32,1,-43
879229,DEMO,26,5,-46
879414,DEMO,18,1,-40
879630,DEMO,6,2,-59
879735,DEMO,76,3,-32
879816,DEMO,70,2,-32
880042,DEMO,58,2,-41
880249,DEMO,50,2,-40
880331,DEMO,32,3,-45
880453,DEMO,26,1,-37
880648,DEMO,18,1,-37
880854,DEMO,6,1,-50
880957,DEMO,76,2,-32
881058,DEMO,70,1,-43
881264,DEMO,58,1,-43
881344,DEMO,50,2,-43
881477,DEMO,32,1,-55
881682,DEMO,26,2,-36
881878,DEMO,18,1,-40
882083,DEMO,6,1,-48
882186,DEMO,76,1,-29
882287,DEMO,70,2,-31
882493,DEMO,58,2,-33
882699,DEMO,50,1,-36
882904,DEMO,32,2,-41
883110,DEMO,26,1,-35
883315,DEMO,18,1,-35
883521,DEMO,6,2,-47
883687,DEMO,76,2,-47
883935,DEMO,70,2,-32
884141,DEMO,58,2,-32
884325,DEMO,50,1,-35
884543,DEMO,32,3,-40
884749,DEMO,26,1,-35
884954,DEMO,18,1,-34
885166,DEMO,6,8,-47
885363,DEMO,76,1,-28
885568,DEMO,70,1,-29
885774,DEMO,58,1,-35
885979,DEMO,50,2,-36
886185,DEMO,32,1,-42
886390,DEMO,26,1,-37
886595,DEMO,18,1,-37
886801,DEMO,6,1,-49
886935,DEMO,76,2,-49
887204,DEMO,70,1,-31
887409,DEMO,58,1,-35
887615,DEMO,50,2,-37
887821,DEMO,32,2,-42
888026,DEMO,26,1,-35
888232,DEMO,18,1,-36
888437,DEMO,6,1,-50
888645,DEMO,76,1,-30
888850,DEMO,70,2,-32
889035,DEMO,58,1,-36
889251,DEMO,50,1,-37
889457,DEMO,32,1,-42
889662,DEMO,26,2,-36
889868,DEMO,18,1,-36
890074,DEMO,6,2,-48
890187,DEMO,76,2,-48
890487,DEMO,70,1,-35
890693,DEMO,58,2,-40
890878,DEMO,50,1,-41
891093,DEMO,32,1,-45
891299,DEMO,26,1,-40
891504,DEMO,18,1,-40
891710,DEMO,6,1,-51
891917,DEMO,76,1,-32
892123,DEMO,70,1,-34
892328,DEMO,58,1,-35
892534,DEMO,50,1,-38
892739,DEMO,32,1,-42
892946,DEMO,26,1,-36
893151,DEMO,18,1,-35
893336,DEMO,6,1,-41
893554,DEMO,76,1,-24
893760,DEMO,70,1,-27
893965,DEMO,58,1,-45
894171,DEMO,50,2,-51
894376,DEMO,32,1,-46
894582,DEMO,26,1,-48
894788,DEMO,18,2,-45
894993,DEMO,6,1,-57
895191,DEMO,76,1,-34
895397,DEMO,70,1,-30
895603,DEMO,58,1,-33
895808,DEMO,50,1,-35
896014,DEMO,32,1,-39
896219,DEMO,26,1,-31
896425,DEMO,18,1,-33
896630,DEMO,6,1,-43
896733,DEMO,76,2,-25
896835,DEMO,70,2,-27
897040,DEMO,58,2,-29
897246,DEMO,50,2,-31
897442,DEMO,32,2,-36
897648,DEMO,26,2,-31
897853,DEMO,18,1,-32
898059,DEMO,6,1,-44
898196,DEMO,76,3,-44
898464,DEMO,70,1,-27
898680,DEMO,58,2,-28
898886,DEMO,50,1,-30
899081,DEMO,32,1,-36
899287,DEMO,26,1,-28
899492,DEMO,18,1,-24
899698,DEMO,6,1,-32
899905,DEMO,76,1,-12
900111,DEMO,70,2,-14
900192,DEMO,58,3,-14
900316,DEMO,50,3,-20
900521,DEMO,32,1,-25
900727,DEMO,26,1,-19
900932,DEMO,18,1,-19
901138,DEMO,6,1,-30
901338,DEMO,76,5,-13
901544,DEMO,70,2,-13
901749,DEMO,58,1,-16
901955,DEMO,50,1,-19
902161,DEMO,32,2,-19
902366,DEMO,26,1,-13
